player_id,player_name,team,position,games_played,toi_seconds,goals,assists,points,shots,hits,blocks,plus_minus,pim,fow,fol,fo_pct,GF,xG_For,Shots_For,HDC_For,Blocks_For,Hits_For,Corsi_For,OZ_Shots_For,NZ_Shots_For,DZ_Shots_For,Rush_Shots_For,ENtoS_For,EXtoEN_For,Giveaways_For,Takeaways_For,Lateral_Move_For,Longitudinal_Move_For,GameScore_For,GA,xG_Against,Shots_Against,HDC_Against,Blocks_Against,Hits_Against,Corsi_Against,OZ_Shots_Against,NZ_Shots_Against,DZ_Shots_Against,Rush_Shots_Against,ENtoS_Against,EXtoEN_Against,Giveaways_Against,Takeaways_Against,Lateral_Move_Against,Longitudinal_Move_Against,GameScore_Against,Corsi_Pct,xG_Pct
8475231,C. Cizikas,NYI,F,55,695.58,0.11,0.15,0.25,0.84,1.98,0.71,0.0,0.18,0.0,0.0,0.0,2.89,0.1,0.84,0.29,0.71,1.98,1.76,0.75,0.07,0.02,0.0,0.47,0.07,0.67,0.15,9.66,8.91,0.25,2.84,2.32,28.38,5.91,16.47,19.35,57.36,27.07,0.96,0.35,0.0,11.95,0.82,0.0,0.0,19.13,27.82,0.0,3.08,4.09
8475235,N. Deslauriers,PHI,F,20,503.75,0.0,0.0,0.0,0.6,3.65,0.35,-0.15,1.2,0.0,0.0,0.0,3.05,0.03,0.6,0.05,0.35,3.65,1.1,0.6,0.0,0.0,0.0,0.15,0.0,0.4,0.15,1.7,1.5,0.11,3.15,2.4,25.55,5.65,15.75,21.0,54.05,24.6,0.65,0.3,0.0,10.3,1.3,0.0,0.0,19.91,30.1,0.0,2.04,1.11
8475279,B. Chiarot,DET,D,57,1263.42,0.09,0.12,0.21,1.23,2.04,2.09,-0.04,0.88,0.0,0.0,0.0,3.04,0.09,1.23,0.09,2.09,2.04,3.02,1.11,0.05,0.07,0.0,0.67,0.05,1.0,0.35,11.86,12.53,0.29,3.0,2.55,27.98,5.93,18.25,21.11,58.47,26.53,0.81,0.65,0.0,11.51,0.88,0.0,0.0,18.69,25.02,0.0,5.05,3.41
8475287,E. Haula,NSH,F,55,989.42,0.15,0.35,0.49,1.56,1.24,0.62,-0.29,0.58,0.0,0.0,0.0,2.95,0.16,1.58,0.45,0.62,1.24,3.29,1.51,0.04,0.04,0.0,0.78,0.04,0.69,0.22,10.73,14.95,0.45,3.42,2.04,29.4,5.49,12.98,19.95,52.35,28.18,0.73,0.49,0.0,10.75,1.09,0.0,0.0,20.66,26.12,0.0,6.2,7.57
8475311,D. Kuemper,LAK,G,45,2695.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2.78,2.38,19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475314,A. Lee,NYI,F,56,926.95,0.2,0.34,0.54,2.43,0.88,0.48,0.09,0.52,0.0,0.0,0.0,2.88,0.29,2.43,0.73,0.48,0.88,4.75,2.36,0.04,0.04,0.0,1.0,0.05,0.52,0.16,9.61,10.89,0.55,2.8,2.3,28.25,5.82,16.5,19.55,57.2,26.93,0.96,0.36,0.0,11.93,0.89,0.0,0.0,19.16,27.67,0.0,7.91,11.81
8475324,N. Jensen,OTT,D,52,1006.65,0.08,0.21,0.29,0.62,0.62,1.08,-0.21,0.42,0.0,0.0,0.0,3.5,0.07,0.62,0.1,1.08,0.62,1.94,0.62,0.0,0.0,0.0,0.46,0.0,0.9,0.21,7.62,8.51,0.21,3.13,1.9,24.83,4.9,15.0,23.6,48.73,23.69,0.56,0.58,0.0,10.31,0.85,0.0,0.0,19.6,28.57,0.0,3.85,3.8
8475343,N. Dowd,WSH,F,49,934.39,0.08,0.24,0.33,0.9,1.84,0.8,-0.08,1.0,0.0,0.0,0.0,2.96,0.07,0.92,0.18,0.8,1.84,1.76,0.86,0.04,0.02,0.0,0.43,0.04,0.67,0.31,3.8,6.18,0.32,3.06,2.56,29.41,6.43,16.78,19.06,58.16,27.9,0.88,0.63,0.0,11.73,1.04,0.0,0.0,20.21,28.94,0.0,3.09,3.06
8475413,J. Dowling,NYR,F,2,431.5,0.0,0.0,0.0,0.5,1.5,0.5,-0.5,0.0,0.0,0.0,0.0,3.5,0.16,0.5,0.5,0.5,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.75,0.1,2.0,3.45,32.0,6.0,23.0,28.0,73.5,30.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,15.17,25.2,0.0,2.15,4.7
8475455,B. Dillon,NJD,D,55,1079.33,0.05,0.16,0.22,0.71,2.55,1.33,-0.22,0.75,0.0,0.0,0.0,2.64,0.04,0.71,0.05,1.33,2.55,1.6,0.67,0.02,0.02,0.0,0.29,0.0,0.56,0.16,7.19,5.64,0.27,3.07,2.18,28.2,5.53,16.11,19.71,55.35,26.82,0.76,0.62,0.0,10.84,1.05,0.0,0.0,20.59,26.74,0.0,2.9,2.03
8475461,A. Agozzino,UTA,F,2,368.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.05,2.0,2.24,25.0,3.5,22.0,20.0,60.5,24.0,1.0,0.0,0.0,9.5,1.0,0.0,0.0,18.56,17.46,0.0,0.8,0.5
8475462,R. Gudas,ANA,D,42,1011.26,0.02,0.21,0.24,1.14,3.45,1.69,-0.07,0.67,0.0,0.0,0.0,3.17,0.08,1.14,0.02,1.69,3.45,3.05,0.98,0.1,0.07,0.0,0.4,0.02,0.83,0.19,19.29,14.95,0.32,3.6,2.29,29.02,5.98,16.81,18.43,57.21,27.33,0.71,0.98,0.0,11.93,1.21,0.0,0.0,20.49,25.99,0.0,5.3,3.52
8475660,C. Talbot,DET,G,57,1412.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,3.0,2.55,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475683,S. Bobrovsky,FLA,G,55,2442.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3.29,2.3,16.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475690,C. Tanev,TOR,D,11,1078.36,0.0,0.18,0.18,0.73,0.18,1.36,0.73,0.0,0.0,0.0,0.0,4.0,0.04,0.73,0.0,1.36,0.18,1.64,0.73,0.0,0.0,0.0,0.27,0.09,0.73,0.45,6.73,6.0,0.19,3.45,2.44,30.45,6.27,16.55,20.18,58.36,28.73,0.73,1.0,0.0,11.18,1.18,0.0,0.0,18.72,27.19,0.0,2.76,1.5
8475692,M. Zuccarello,MIN,F,37,1129.32,0.24,0.62,0.86,1.92,0.3,0.49,-0.08,0.22,0.0,0.0,0.0,3.32,0.14,2.03,0.41,0.49,0.3,4.16,1.81,0.14,0.08,0.0,0.65,0.03,1.03,0.22,11.79,20.91,0.66,2.73,2.65,30.54,5.76,17.11,17.68,60.32,29.32,0.81,0.41,0.0,11.65,0.86,0.0,0.0,20.53,28.56,0.0,6.54,5.46
8475714,C. Jarnkrok,TOR,F,36,691.83,0.17,0.03,0.19,0.92,0.64,0.17,-0.19,0.17,0.0,0.0,0.0,3.08,0.05,0.92,0.22,0.17,0.64,1.33,0.83,0.08,0.0,0.0,0.44,0.0,0.31,0.11,2.96,2.17,0.2,3.47,2.78,32.17,7.25,17.28,17.97,62.03,30.81,0.83,0.53,0.0,11.25,0.78,0.0,0.0,20.18,29.39,0.0,2.25,1.89
8475717,C. Pickard,EDM,G,48,1080.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,3.27,2.22,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475722,J. Zucker,BUF,F,36,952.42,0.39,0.39,0.78,2.17,1.03,0.25,-0.22,0.33,0.0,0.0,0.0,3.67,0.22,2.17,0.81,0.25,1.03,3.22,2.14,0.0,0.03,0.0,0.86,0.06,1.03,0.11,10.59,18.69,0.62,3.08,2.17,30.36,5.42,16.39,23.61,58.83,28.72,0.92,0.72,0.0,11.64,1.28,0.0,0.0,20.42,27.74,0.0,5.46,9.26
8475726,T. Toffoli,SJS,F,54,952.72,0.28,0.39,0.67,2.33,0.7,0.5,-0.09,0.19,0.0,0.0,0.0,3.13,0.23,2.35,0.72,0.5,0.7,4.57,2.2,0.15,0.0,0.0,0.85,0.02,0.67,0.26,12.21,16.54,0.62,3.5,2.24,30.59,5.85,16.89,17.0,59.11,29.17,0.74,0.69,0.0,11.61,1.13,0.0,0.0,19.15,24.81,0.0,7.65,10.01
8475745,C. Coyle,CBJ,F,54,1063.44,0.28,0.44,0.72,1.74,1.33,0.63,0.02,0.15,0.0,0.0,0.0,3.19,0.17,1.78,0.67,0.63,1.33,2.93,1.72,0.04,0.02,0.0,0.59,0.09,0.61,0.41,8.67,14.95,0.66,3.28,2.21,30.87,5.78,16.28,17.46,59.35,29.41,0.96,0.5,0.0,10.8,1.13,0.0,0.0,20.62,29.53,0.0,4.75,7.5
8475752,T. Pitlick,MIN,F,30,466.7,0.07,0.0,0.07,0.87,2.4,0.57,-0.13,0.8,0.0,0.0,0.0,3.5,0.05,0.87,0.07,0.57,2.4,1.57,0.77,0.1,0.0,0.0,0.27,0.03,0.23,0.17,3.48,3.97,0.19,2.73,2.58,30.03,5.9,17.97,19.7,61.23,28.77,0.77,0.5,0.0,12.37,1.0,0.0,0.0,19.91,27.78,0.0,2.69,1.88
8475753,J. Faulk,STL,D,56,1350.66,0.2,0.3,0.5,1.93,0.79,1.73,-0.09,0.54,0.0,0.0,0.0,2.55,0.11,1.93,0.21,1.73,0.79,3.73,1.82,0.04,0.07,0.0,0.77,0.05,0.86,0.34,11.88,13.62,0.52,3.54,2.12,27.84,5.61,15.84,17.66,54.73,26.16,1.05,0.62,0.0,10.62,1.11,0.0,0.0,21.35,28.9,0.0,6.57,4.96
8475754,B. Nelson,COL,F,54,1151.7,0.52,0.37,0.89,2.22,0.5,0.78,0.11,0.37,0.0,0.0,0.0,3.85,0.17,2.24,0.78,0.78,0.5,3.43,2.2,0.02,0.02,0.0,0.74,0.07,0.78,0.26,9.42,17.86,0.78,2.52,2.34,26.98,5.67,15.06,20.59,53.78,25.5,0.94,0.54,0.0,10.67,1.17,0.0,0.0,20.69,27.24,0.0,6.09,6.85
8475755,A. Petrovic,DAL,D,50,933.98,0.04,0.14,0.18,1.04,1.64,1.54,0.06,0.94,0.0,0.0,0.0,3.32,0.05,1.04,0.04,1.54,1.64,2.22,1.0,0.02,0.02,0.0,0.44,0.04,0.84,0.18,7.28,9.66,0.22,2.72,2.33,27.28,5.82,16.44,25.24,55.14,25.8,0.78,0.7,0.0,11.42,1.04,0.0,0.0,20.88,29.7,0.0,4.05,2.42
8475760,N. Bjugstad,STL,F,35,698.4,0.17,0.03,0.2,1.54,2.09,0.63,-0.2,0.71,0.0,0.0,0.0,2.6,0.11,1.54,0.34,0.63,2.09,2.57,1.54,0.0,0.0,0.0,0.6,0.0,0.34,0.09,4.33,6.92,0.3,3.57,2.12,27.43,5.6,15.97,16.89,54.74,25.86,0.94,0.63,0.0,10.14,1.17,0.0,0.0,21.37,27.45,0.0,4.63,5.09
8475762,D. Forbort,VAN,D,2,836.0,0.0,0.0,0.0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.01,0.5,0.0,2.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,-0.21,2.0,3.34,27.5,5.5,17.0,28.5,60.0,25.5,2.0,0.0,0.0,11.0,2.5,0.0,0.0,17.48,28.63,0.0,0.75,0.25
8475763,K. Hayes,PIT,F,23,761.57,0.13,0.09,0.22,1.7,1.17,0.35,-0.22,0.26,0.0,0.0,0.0,2.48,0.13,1.74,0.3,0.35,1.17,2.7,1.7,0.0,0.04,0.0,0.57,0.04,0.74,0.13,3.63,6.04,0.24,3.43,2.16,27.04,6.09,15.48,17.83,54.0,25.96,0.78,0.3,0.0,9.91,0.78,0.0,0.0,22.33,32.55,0.0,4.8,5.73
8475764,C. Fowler,STL,D,56,1285.25,0.02,0.3,0.32,1.29,0.14,0.95,-0.39,0.21,0.0,0.0,0.0,2.55,0.1,1.29,0.04,0.95,0.14,3.21,1.18,0.07,0.04,0.0,0.46,0.0,0.88,0.21,10.83,11.51,0.26,3.54,2.12,27.84,5.61,15.84,17.66,54.73,26.16,1.05,0.62,0.0,10.62,1.11,0.0,0.0,21.35,28.9,0.0,5.7,4.9
8475765,V. Tarasenko,MIN,F,50,898.08,0.28,0.32,0.6,1.96,0.74,0.48,-0.14,0.16,0.0,0.0,0.0,3.32,0.16,1.96,0.5,0.48,0.74,3.74,1.9,0.04,0.02,0.0,0.72,0.0,0.8,0.18,9.04,14.15,0.52,3.08,2.64,29.84,6.36,17.58,19.76,59.54,28.5,0.84,0.5,0.0,11.48,0.86,0.0,0.0,20.65,30.26,0.0,6.08,5.87
8475768,J. Schwartz,SEA,F,35,1000.66,0.26,0.29,0.54,1.91,0.8,0.91,0.2,0.23,0.0,0.0,0.0,2.8,0.2,1.91,0.6,0.91,0.8,3.46,1.83,0.06,0.03,0.0,0.51,0.06,1.06,0.51,9.58,10.02,0.5,2.8,2.25,27.94,5.2,17.31,20.0,58.2,26.71,0.63,0.6,0.0,12.49,1.26,0.0,0.0,21.0,30.5,0.0,5.75,8.68
8475784,J. Skinner,SJS,F,32,740.53,0.19,0.22,0.41,1.75,0.53,0.34,-0.25,0.44,0.0,0.0,0.0,3.34,0.18,1.75,0.34,0.34,0.53,3.59,1.69,0.06,0.0,0.0,0.81,0.03,0.84,0.31,6.96,7.27,0.36,3.53,2.21,31.16,6.0,17.09,17.12,59.69,29.66,0.91,0.59,0.0,11.66,1.16,0.0,0.0,19.75,24.53,0.0,5.99,8.13
8475786,Z. Hyman,EDM,F,37,1208.51,0.59,0.38,0.97,3.14,0.97,0.35,0.32,0.38,0.0,0.0,0.0,3.65,0.4,3.14,1.22,0.35,0.97,5.16,3.08,0.05,0.0,0.0,1.0,0.03,0.46,0.16,9.54,14.19,0.93,3.19,2.16,28.19,5.43,15.49,20.7,55.49,26.95,0.65,0.59,0.0,11.03,0.78,0.0,0.0,20.26,25.02,0.0,8.7,16.71
8475790,E. Gudbranson,CBJ,D,12,1076.67,0.08,0.17,0.25,0.92,1.5,1.25,0.08,0.67,0.0,0.0,0.0,3.83,0.06,0.92,0.08,1.25,1.5,2.92,0.75,0.0,0.17,0.0,0.5,0.08,0.75,0.42,11.23,8.4,0.28,3.0,2.21,31.42,5.67,15.42,17.33,59.0,30.58,0.5,0.33,0.0,9.75,1.0,0.0,0.0,19.82,32.22,0.0,4.88,3.39
8475791,T. Hall,CAR,F,55,843.62,0.22,0.27,0.49,1.62,0.6,0.42,0.02,0.65,0.0,0.0,0.0,3.47,0.16,1.64,0.47,0.42,0.6,3.27,1.62,0.02,0.0,0.0,0.58,0.04,0.85,0.27,8.71,12.11,0.41,2.91,2.17,24.91,6.02,11.84,24.07,46.29,23.36,0.89,0.65,0.0,9.64,1.31,0.0,0.0,19.88,29.78,0.0,6.92,7.18
8475794,T. Seguin,DAL,F,27,999.7,0.26,0.37,0.63,1.15,0.67,0.22,0.37,0.07,0.0,0.0,0.0,3.52,0.1,1.15,0.33,0.22,0.67,2.44,1.11,0.04,0.0,0.0,0.7,0.0,0.78,0.11,8.63,20.98,0.46,2.74,2.27,28.3,5.85,15.96,24.15,55.63,26.93,0.67,0.7,0.0,11.22,1.3,0.0,0.0,21.73,30.43,0.0,4.36,4.15
8475795,D. McIlrath,WSH,D,11,551.36,0.0,0.0,0.0,0.36,2.09,0.55,-0.09,0.91,0.0,0.0,0.0,3.55,0.02,0.36,0.0,0.55,2.09,1.09,0.36,0.0,0.0,0.0,0.36,0.0,0.55,0.0,0.0,0.0,0.03,3.45,2.66,30.27,7.0,17.45,17.0,57.64,28.36,1.18,0.73,0.0,11.27,0.73,0.0,0.0,19.8,28.52,0.0,1.94,0.85
8475798,M. Granlund,ANA,F,37,1135.68,0.32,0.38,0.7,2.08,0.62,0.7,-0.3,0.32,0.0,0.0,0.0,3.16,0.19,2.11,0.54,0.7,0.62,3.73,2.05,0.03,0.03,0.0,0.7,0.05,0.89,0.35,8.59,15.73,0.62,3.7,2.32,29.27,6.35,16.65,17.86,57.05,27.57,0.65,1.05,0.0,11.76,1.22,0.0,0.0,20.15,26.36,0.0,6.3,7.82
8475799,N. Niederreiter,WPG,F,54,834.2,0.15,0.2,0.35,1.33,1.22,0.37,-0.06,0.26,0.0,0.0,0.0,2.85,0.11,1.33,0.26,0.37,1.22,2.31,1.24,0.09,0.0,0.0,0.57,0.0,0.67,0.13,6.61,8.29,0.32,3.04,2.41,28.17,5.94,15.74,18.35,55.69,26.91,0.67,0.59,0.0,10.96,1.07,0.0,0.0,20.74,27.01,0.0,4.03,4.42
8475809,S. Wedgewood,COL,G,50,2158.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2.5,2.36,15.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475810,B. Rust,PIT,F,47,1206.68,0.38,0.45,0.83,2.66,0.36,1.11,0.0,0.38,0.0,0.0,0.0,3.43,0.3,2.77,0.77,1.11,0.36,4.96,2.64,0.11,0.02,0.0,1.09,0.04,0.91,0.15,9.95,18.39,0.74,3.11,2.2,28.15,5.77,16.3,21.15,56.83,27.09,0.79,0.28,0.0,11.0,1.0,0.0,0.0,21.17,29.6,0.0,8.2,11.7
8475831,P. Grubauer,SEA,G,48,1475.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,3.0,2.43,11.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475842,S. Carrick,NYR,F,56,632.18,0.05,0.11,0.16,0.98,1.43,0.5,-0.05,0.86,0.0,0.0,0.0,2.7,0.08,0.98,0.14,0.5,1.43,1.93,0.75,0.14,0.09,0.0,0.46,0.04,0.41,0.18,3.93,5.15,0.21,3.18,2.49,28.59,6.18,16.39,19.68,57.14,27.29,0.68,0.62,0.0,10.61,0.8,0.0,0.0,20.92,27.56,0.0,3.48,3.23
8475848,B. Gallagher,MTL,F,56,769.71,0.09,0.2,0.29,1.68,1.18,0.21,-0.04,0.43,0.0,0.0,0.0,3.46,0.11,1.68,0.23,0.21,1.18,3.29,1.54,0.07,0.07,0.0,0.59,0.05,0.45,0.16,7.41,9.91,0.32,3.32,2.49,27.41,6.05,17.93,21.45,56.3,26.0,0.8,0.61,0.0,11.8,0.93,0.0,0.0,20.15,28.31,0.0,5.76,4.7
8475852,P. Mrazek,ANA,G,33,937.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.76,2.17,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475883,F. Andersen,CAR,G,48,1656.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.94,2.23,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475906,J. Klingberg,SJS,D,40,1273.22,0.25,0.22,0.48,1.68,0.72,1.32,-0.15,0.45,0.0,0.0,0.0,3.1,0.13,1.68,0.25,1.32,0.72,3.95,1.52,0.05,0.1,0.0,0.8,0.0,1.42,0.22,18.78,20.78,0.36,3.3,2.29,31.15,5.62,17.08,17.52,60.08,29.78,0.7,0.68,0.0,12.28,1.15,0.0,0.0,19.15,25.02,0.0,6.72,6.4
8475913,M. Stone,VGK,F,39,1180.54,0.51,0.9,1.41,2.26,0.44,0.79,0.38,0.18,0.0,0.0,0.0,3.59,0.19,2.28,0.69,0.79,0.44,3.64,2.08,0.15,0.05,0.0,0.87,0.0,1.15,0.46,6.54,12.44,1.1,3.33,2.44,24.97,6.03,16.05,22.59,52.85,23.54,0.85,0.59,0.0,12.23,1.08,0.0,0.0,22.19,30.15,0.0,6.38,6.98
8476278,C. Blackwell,DAL,F,46,692.24,0.04,0.11,0.15,0.78,1.52,0.5,-0.11,0.43,0.0,0.0,0.0,3.3,0.07,0.78,0.09,0.5,1.52,1.8,0.67,0.04,0.07,0.0,0.41,0.02,0.43,0.15,7.14,6.08,0.18,2.76,2.32,27.72,5.8,16.41,25.43,55.74,26.28,0.72,0.72,0.0,11.41,1.17,0.0,0.0,20.83,28.66,0.0,3.27,3.08
8476292,O. Palat,NJD/NYI,F,55,776.24,0.09,0.13,0.22,1.07,1.71,0.78,-0.11,0.22,0.0,0.0,0.0,2.69,0.11,1.07,0.33,0.78,1.71,2.24,1.0,0.02,0.05,0.0,0.42,0.02,0.53,0.15,6.67,7.86,0.26,3.02,2.17,27.84,5.38,16.22,20.24,54.89,26.47,0.75,0.62,0.0,11.11,1.13,0.0,0.0,20.64,26.65,0.0,3.92,5.0
8476312,J. Manson,COL,D,54,1090.56,0.07,0.35,0.43,1.54,2.39,1.39,0.65,1.19,0.0,0.0,0.0,3.85,0.1,1.54,0.17,1.39,2.39,3.15,1.44,0.02,0.07,0.0,0.61,0.0,0.96,0.35,9.15,15.43,0.44,2.52,2.34,26.98,5.67,15.06,20.59,53.78,25.5,0.94,0.54,0.0,10.67,1.17,0.0,0.0,20.69,27.24,0.0,5.87,4.26
8476331,D. DeMelo,WPG,D,55,1294.18,0.05,0.25,0.31,0.95,1.49,1.49,0.2,0.62,0.0,0.0,0.0,2.89,0.06,0.95,0.05,1.49,1.49,2.27,0.85,0.09,0.0,0.0,0.44,0.09,1.02,0.33,7.38,6.71,0.28,3.09,2.4,28.2,5.96,15.71,18.44,55.58,26.95,0.67,0.58,0.0,11.04,1.07,0.0,0.0,20.74,27.14,0.0,4.0,2.58
8476341,A. Forsberg,LAK,G,54,1332.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.83,2.39,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476372,N. Seeler,PHI,D,54,1130.91,0.04,0.09,0.13,1.3,1.67,1.87,-0.06,0.5,0.0,0.0,0.0,3.0,0.1,1.3,0.07,1.87,1.67,3.33,1.15,0.0,0.15,0.0,0.44,0.02,0.67,0.19,11.37,11.72,0.24,3.26,2.37,25.93,5.67,16.24,20.7,54.3,24.74,0.65,0.54,0.0,11.15,1.24,0.0,0.0,21.66,29.15,0.0,5.93,4.09
8476374,S. Kuraly,BOS,F,56,836.3,0.07,0.21,0.29,1.36,1.11,0.64,-0.02,0.73,0.0,0.0,0.0,3.41,0.11,1.36,0.23,0.64,1.11,2.48,1.2,0.11,0.05,0.0,0.77,0.04,0.77,0.25,8.29,12.83,0.28,3.16,2.34,30.34,5.84,16.95,22.12,59.48,29.27,0.68,0.39,0.0,12.04,0.95,0.0,0.0,19.43,25.58,0.0,4.12,4.41
8476389,V. Trocheck,NYR,F,42,1257.86,0.29,0.57,0.86,1.81,3.0,0.79,-0.36,0.67,0.0,0.0,0.0,2.86,0.21,1.86,0.67,0.79,3.0,4.14,1.83,0.0,0.02,0.0,0.83,0.1,1.24,0.36,14.71,23.25,0.71,3.36,2.62,29.57,6.71,16.67,20.24,58.64,28.29,0.67,0.62,0.0,10.98,0.74,0.0,0.0,20.93,26.11,0.0,6.83,7.65
8476391,T. Tynan,COL,F,1,493.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,44.0,0.07,0.0,3.0,29.0,2.0,19.0,18.0,72.0,27.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,16.83,16.11,0.0,1.4,3.2
8476392,A. Lowry,WPG,F,43,865.4,0.09,0.23,0.33,1.05,1.98,0.7,0.07,0.4,0.0,0.0,0.0,2.65,0.1,1.05,0.16,0.7,1.98,2.35,1.02,0.0,0.02,0.0,0.58,0.0,0.56,0.14,6.89,7.25,0.33,3.26,2.31,27.53,5.93,15.14,18.6,53.88,26.14,0.72,0.67,0.0,10.74,1.05,0.0,0.0,19.93,27.4,0.0,4.23,4.04
8476393,N. Cousins,OTT,F,54,637.54,0.13,0.15,0.28,0.85,2.02,0.46,0.15,1.13,0.0,0.0,0.0,3.35,0.07,0.85,0.3,0.46,2.02,1.57,0.72,0.13,0.0,0.0,0.33,0.02,0.59,0.2,5.5,5.02,0.27,3.28,1.89,24.89,5.02,14.91,22.98,48.61,23.7,0.54,0.65,0.0,10.39,0.87,0.0,0.0,19.78,28.52,0.0,3.16,3.68
8476399,B. Coleman,CGY,F,44,1020.23,0.3,0.18,0.48,2.39,2.5,0.66,0.23,0.66,0.0,0.0,0.0,2.59,0.18,2.39,0.59,0.66,2.5,4.02,2.27,0.11,0.0,0.0,1.16,0.09,0.93,0.34,10.91,13.19,0.52,3.05,2.52,29.2,6.09,16.14,19.93,56.39,27.34,1.09,0.77,0.0,11.82,1.05,0.0,0.0,20.19,26.05,0.0,6.85,7.08
8476412,J. Binnington,STL,G,56,1837.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.54,2.12,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
